timestamp,node_name,response_status,simple_count,llm_count,agreement_score,consensus,common_categories,simple_unique,llm_unique,simple_vulnerable_count,simple_potential_count,simple_safe_count,llm_vulnerable_count,llm_potential_count,llm_safe_count,potential_agreement_score,potential_consensus,common_potential_categories,simple_unique_potential,llm_unique_potential,simple_results,llm_results
2025-10-05T21:06:47.098279,posts_response_2,200,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-05T21:07:00.223047,posts_response_3,200,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-05T21:07:16.806723,posts_response_4,200,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-05T21:07:26.866995,posts_response_5,200,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-05T21:07:42.364132,posts_response_6,200,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-05T21:07:54.335793,posts_response_7,200,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-05T21:08:06.560040,posts_response_8,,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-05T21:08:19.547096,posts_response_9,,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-05T21:08:29.969064,posts_response_10,200,1,1,0.0,both_detected,,Information Disclosure,Injection Attacks,1,0,0,0,1,0,0.0,llm_potential_only,,,Injection Attacks,"[{""detection_name"": ""Introspection Enabled"", ""detection"": ""vulnerable"", ""category"": ""Information Disclosure"", ""description"": ""GraphQL introspection enabled - potential information disclosure"", ""evidence"": ""Found __schema in response data - introspection queries are allowed""}]","[{""detection_name"": ""LLM: Introspection"", ""detection"": ""potential"", ""category"": ""Injection Attacks"", ""description"": ""The response body contains an exposed GraphQL introspection result under the __schema key listing types, input objects, enums and directives. This is definitive evidence that GraphQL introspection is enabled and accessible. Exposed schema information can help an attacker discover available queries, mutations, input types and potentially sensitive fields, enabling more targeted attacks or data enumeration. Recommend disabling introspection in production or restricting it to authenticated/authorized users, and enforcing least-privilege access controls."", ""evidence"": ""\""__schema\"": { \""types\"": [ { \""name\"": \""Query\"", \""kind\"": \""OBJECT\"" }, { \""name\"": \""Int\"", \""kind\"": \""SCALAR\"" }, ... ] }"", ""confidence"": 0.95, ""llm_analysis"": {""is_vulnerable"": true, ""vulnerability_type"": ""Introspection"", ""severity"": ""MEDIUM"", ""confidence"": 0.95, ""evidence"": ""\""__schema\"": { \""types\"": [ { \""name\"": \""Query\"", \""kind\"": \""OBJECT\"" }, { \""name\"": \""Int\"", \""kind\"": \""SCALAR\"" }, ... ] }"", ""explanation"": ""The response body contains an exposed GraphQL introspection result under the __schema key listing types, input objects, enums and directives. This is definitive evidence that GraphQL introspection is enabled and accessible. Exposed schema information can help an attacker discover available queries, mutations, input types and potentially sensitive fields, enabling more targeted attacks or data enumeration. Recommend disabling introspection in production or restricting it to authenticated/authorized users, and enforcing least-privilege access controls.""}}]"
2025-10-05T21:08:44.852790,posts_response_11,400,1,1,0.0,both_detected,,Information Disclosure,Unknown,1,0,0,0,0,1,0.0,no_potential,,,,"[{""detection_name"": ""Field Suggestions Enabled"", ""detection"": ""vulnerable"", ""category"": ""Information Disclosure"", ""description"": ""Field suggestions enabled - potential information disclosure"", ""evidence"": ""Found \""did you mean\"" in error message - field suggestions are enabled""}]","[{""detection_name"": ""LLM: field_suggestions"", ""detection"": ""safe"", ""category"": ""Unknown"", ""description"": ""The GraphQL response returns validation error messages that include explicit \""Did you mean ...\"" suggestions. These suggestions reveal valid field names on the Post type (e.g., title, body, id), which is schema information disclosure. An attacker can use these hints to enumerate the GraphQL schema and refine queries to discover additional fields or structure. While this does not directly indicate data exfiltration or code execution, it exposes internal API schema details that can aid further attacks. Severity is rated LOW because the exposure is limited to field name hints (information disclosure) rather than immediate data leakage or execution. Recommended mitigations include disabling or removing auto-suggestion text in error responses, returning generic validation errors, and restricting error detail in production."", ""evidence"": ""GraphQL error messages: \""Cannot query field \\\""tittle\\\"" on type \\\""Post\\\"". Did you mean \\\""title\\\""?\"" and \""Cannot query field \\\""bod\\\"" on type \\\""Post\\\"". Did you mean \\\""body\\\"" or \\\""id\\\""?\"""", ""confidence"": 0.95, ""llm_analysis"": {""is_vulnerable"": true, ""vulnerability_type"": ""field_suggestions"", ""severity"": ""LOW"", ""confidence"": 0.95, ""evidence"": ""GraphQL error messages: \""Cannot query field \\\""tittle\\\"" on type \\\""Post\\\"". Did you mean \\\""title\\\""?\"" and \""Cannot query field \\\""bod\\\"" on type \\\""Post\\\"". Did you mean \\\""body\\\"" or \\\""id\\\""?\"""", ""explanation"": ""The GraphQL response returns validation error messages that include explicit \""Did you mean ...\"" suggestions. These suggestions reveal valid field names on the Post type (e.g., title, body, id), which is schema information disclosure. An attacker can use these hints to enumerate the GraphQL schema and refine queries to discover additional fields or structure. While this does not directly indicate data exfiltration or code execution, it exposes internal API schema details that can aid further attacks. Severity is rated LOW because the exposure is limited to field name hints (information disclosure) rather than immediate data leakage or execution. Recommended mitigations include disabling or removing auto-suggestion text in error responses, returning generic validation errors, and restricting error detail in production.""}}]"
