timestamp,node_name,response_status,simple_count,llm_count,agreement_score,consensus,common_categories,simple_unique,llm_unique,simple_vulnerable_count,simple_potential_count,simple_safe_count,llm_vulnerable_count,llm_potential_count,llm_safe_count,potential_agreement_score,potential_consensus,common_potential_categories,simple_unique_potential,llm_unique_potential,simple_results,llm_results
2025-10-08T02:09:24.987258,todo_response_2,200,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-08T02:09:27.734346,todo_response_3,400,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-08T02:09:32.051817,todo_response_4,400,0,1,0.0,llm_only,,,Injection Attacks,0,0,0,0,1,0,0.0,llm_potential_only,,,Injection Attacks,[],"[{""detection_name"": ""LLM: SSRF (Server-Side Request Forgery)"", ""detection"": ""potential"", ""category"": ""Injection Attacks"", ""description"": ""The presence of 'imettery' in the response body suggests that the GraphQL schema may be vulnerable to Server-Side Request Forgery (SSRF) attacks. This could allow an attacker to trick the server into making requests to internal or external IP addresses, potentially leading to unauthorized data exposure or unintended side effects. However, further investigation is required to confirm this finding."", ""evidence"": ""The presence of 'imettery' argument in the response body, which is likely a typo for 'internal' or 'internet', suggests the possibility of SSRF vulnerability in the GraphQL schema."", ""confidence"": 0.8, ""llm_analysis"": {""is_vulnerable"": true, ""vulnerability_type"": ""SSRF (Server-Side Request Forgery)"", ""severity"": ""MEDIUM"", ""confidence"": 0.8, ""evidence"": ""The presence of 'imettery' argument in the response body, which is likely a typo for 'internal' or 'internet', suggests the possibility of SSRF vulnerability in the GraphQL schema."", ""explanation"": ""The presence of 'imettery' in the response body suggests that the GraphQL schema may be vulnerable to Server-Side Request Forgery (SSRF) attacks. This could allow an attacker to trick the server into making requests to internal or external IP addresses, potentially leading to unauthorized data exposure or unintended side effects. However, further investigation is required to confirm this finding.""}}]"
2025-10-08T02:09:33.730143,todo_response_5,400,0,1,0.0,llm_only,,,Injection Attacks,0,0,0,1,0,0,0.0,no_potential,,,,[],"[{""detection_name"": ""LLM: os_command_injection"", ""detection"": ""vulnerable"", ""category"": ""Injection Attacks"", ""description"": ""The GraphQL API appears to be using a resolver that executes a command based on user input. The 'command' argument is likely being passed to an underlying shell or command execution system, which makes it susceptible to os_command_injection attacks. This vulnerability can be exploited by crafting a malicious GraphQL query that injects shell commands, allowing an attacker to execute arbitrary system commands."", ""evidence"": ""The error message 'Unknown argument \""command\"" on field \""Query.todo\"".' suggests that the GraphQL API is vulnerable to os_command_injection. The presence of the 'command' argument in the error message indicates that a user-input variable is being passed to an underlying command execution system."", ""confidence"": 0.8, ""llm_analysis"": {""is_vulnerable"": true, ""vulnerability_type"": ""os_command_injection"", ""severity"": ""HIGH"", ""confidence"": 0.8, ""evidence"": ""The error message 'Unknown argument \""command\"" on field \""Query.todo\"".' suggests that the GraphQL API is vulnerable to os_command_injection. The presence of the 'command' argument in the error message indicates that a user-input variable is being passed to an underlying command execution system."", ""explanation"": ""The GraphQL API appears to be using a resolver that executes a command based on user input. The 'command' argument is likely being passed to an underlying shell or command execution system, which makes it susceptible to os_command_injection attacks. This vulnerability can be exploited by crafting a malicious GraphQL query that injects shell commands, allowing an attacker to execute arbitrary system commands.""}}]"
2025-10-08T02:09:36.545071,todo_response_6,400,0,1,0.0,llm_only,,,Injection Attacks,0,0,0,1,0,0,0.0,no_potential,,,,[],"[{""detection_name"": ""LLM: path_injection"", ""detection"": ""vulnerable"", ""category"": ""Injection Attacks"", ""description"": ""The error message suggests that the GraphQL parser is failing due to an unexpected input. The use of the word 'orElse' in the input suggests that an operator was used in a way that is not valid in GraphQL. This could indicate an attempt to traverse the file system or access internal paths through a path injection attack. The 'pathOrElse' operator is not a valid GraphQL operator, but its presence in the error message suggests a potential security issue. Further investigation is required to confirm this vulnerability, but based on the error message, it is likely that there is a path injection vulnerability."", ""evidence"": ""Error message indicates GraphQL parser failure due to unexpected input 'pathOrElse', suggesting potential path injection vulnerability in the GraphQL query."", ""confidence"": 0.9, ""llm_analysis"": {""is_vulnerable"": true, ""vulnerability_type"": ""path_injection"", ""severity"": ""HIGH"", ""confidence"": 0.9, ""evidence"": ""Error message indicates GraphQL parser failure due to unexpected input 'pathOrElse', suggesting potential path injection vulnerability in the GraphQL query."", ""explanation"": ""The error message suggests that the GraphQL parser is failing due to an unexpected input. The use of the word 'orElse' in the input suggests that an operator was used in a way that is not valid in GraphQL. This could indicate an attempt to traverse the file system or access internal paths through a path injection attack. The 'pathOrElse' operator is not a valid GraphQL operator, but its presence in the error message suggests a potential security issue. Further investigation is required to confirm this vulnerability, but based on the error message, it is likely that there is a path injection vulnerability.""}}]"
2025-10-08T02:09:39.860063,todo_response_7,400,0,1,0.0,llm_only,,,Injection Attacks,0,0,0,1,0,0,0.0,no_potential,,,,[],"[{""detection_name"": ""LLM: HTML Injection"", ""detection"": ""vulnerable"", ""category"": ""Injection Attacks"", ""description"": ""The GraphQL error message contains unescaped HTML, which could potentially allow an attacker to inject malicious scripts or HTML content into the response. This could lead to client-side injection attacks, where an attacker could inject JavaScript code to steal user data, hijack sessions, or perform other malicious actions."", ""evidence"": ""Error message in the response body indicates possible HTML injection in the \""message\"" field. The error message contains the literal string \""<script>\"", which is a clear indication of a potential HTML injection vulnerability."", ""confidence"": 0.9, ""llm_analysis"": {""is_vulnerable"": true, ""vulnerability_type"": ""HTML Injection"", ""severity"": ""HIGH"", ""confidence"": 0.9, ""evidence"": ""Error message in the response body indicates possible HTML injection in the \""message\"" field. The error message contains the literal string \""<script>\"", which is a clear indication of a potential HTML injection vulnerability."", ""explanation"": ""The GraphQL error message contains unescaped HTML, which could potentially allow an attacker to inject malicious scripts or HTML content into the response. This could lead to client-side injection attacks, where an attacker could inject JavaScript code to steal user data, hijack sessions, or perform other malicious actions.""}}]"
2025-10-08T02:09:44.762603,todo_response_8,,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-08T02:09:48.520735,todo_response_9,,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-08T02:09:55.540068,todo_response_10,400,0,1,0.0,llm_only,,,Injection Attacks,0,0,0,0,1,0,0.0,llm_potential_only,,,Injection Attacks,[],"[{""detection_name"": ""LLM: Information Disclosure"", ""detection"": ""potential"", ""category"": ""Injection Attacks"", ""description"": ""The error message 'Cannot query field \""types\"" on type \""Todo\"".' suggests that the GraphQL schema is exposing information about its internal structure. This is a known vulnerability in GraphQL, where an attacker can use the error messages to gather information about the schema and potentially craft targeted queries. In this case, the existence of the 'types' field on the 'Todo' type is exposed, which could be used to infer information about the schema's design and potentially lead to further attacks."", ""evidence"": ""GraphQL schema exposure through the error message indicating the existence of a field 'types' on type 'Todo'."", ""confidence"": 0.8, ""llm_analysis"": {""is_vulnerable"": true, ""vulnerability_type"": ""Information Disclosure"", ""severity"": ""MEDIUM"", ""confidence"": 0.8, ""evidence"": ""GraphQL schema exposure through the error message indicating the existence of a field 'types' on type 'Todo'."", ""explanation"": ""The error message 'Cannot query field \""types\"" on type \""Todo\"".' suggests that the GraphQL schema is exposing information about its internal structure. This is a known vulnerability in GraphQL, where an attacker can use the error messages to gather information about the schema and potentially craft targeted queries. In this case, the existence of the 'types' field on the 'Todo' type is exposed, which could be used to infer information about the schema's design and potentially lead to further attacks.""}}]"
2025-10-08T02:09:57.410425,todo_response_11,400,0,1,0.0,llm_only,,,Unknown,0,0,0,0,1,0,0.0,llm_potential_only,,,Unknown,[],"[{""detection_name"": ""LLM: field_suggestions"", ""detection"": ""potential"", ""category"": ""Unknown"", ""description"": ""The 'field_suggestions' vulnerability is a weakness in GraphQL APIs where sensitive fields are exposed through introspection or GraphQL schema. In this case, the response indicates a 'GRAPHQL_VALIDATION_FAILED' error which suggests that an attempt was made to access a non-existent or restricted field (Query.todo.query). This error could potentially expose sensitive information to an attacker and is classified as a MEDIUM severity vulnerability."", ""evidence"": {""response_data"": {""errors"": [{""message"": ""Unknown argument \\\""query\\\"" on field \\\""Query.todo\\\""."", ""locations"": [{""line"": 3, ""column"": 8}], ""extensions"": {""code"": ""GRAPHQL_VALIDATION_FAILED""}}]}}, ""confidence"": 1.0, ""llm_analysis"": {""is_vulnerable"": true, ""vulnerability_type"": ""field_suggestions"", ""severity"": ""MEDIUM"", ""confidence"": 1.0, ""evidence"": {""response_data"": {""errors"": [{""message"": ""Unknown argument \\\""query\\\"" on field \\\""Query.todo\\\""."", ""locations"": [{""line"": 3, ""column"": 8}], ""extensions"": {""code"": ""GRAPHQL_VALIDATION_FAILED""}}]}}, ""explanation"": ""The 'field_suggestions' vulnerability is a weakness in GraphQL APIs where sensitive fields are exposed through introspection or GraphQL schema. In this case, the response indicates a 'GRAPHQL_VALIDATION_FAILED' error which suggests that an attempt was made to access a non-existent or restricted field (Query.todo.query). This error could potentially expose sensitive information to an attacker and is classified as a MEDIUM severity vulnerability.""}}]"
