timestamp,node_name,response_status,simple_count,llm_count,agreement_score,consensus,common_categories,simple_unique,llm_unique,simple_vulnerable_count,simple_potential_count,simple_safe_count,llm_vulnerable_count,llm_potential_count,llm_safe_count,potential_agreement_score,potential_consensus,common_potential_categories,simple_unique_potential,llm_unique_potential,simple_results,llm_results
2025-10-08T07:29:20.802784,deleteUser_response_1,200,0,1,0.0,llm_only,,,Injection Attacks,0,0,0,1,0,0,0.0,no_potential,,,,[],"[{""detection_name"": ""LLM: SQL Injection"", ""detection"": ""vulnerable"", ""category"": ""Injection Attacks"", ""description"": ""The GraphQL response indicates that the `deleteUser` query has executed successfully, but the actual result is not provided. This could indicate that the query is vulnerable to SQL injection, as it may be directly evaluating user-provided inputs without proper sanitization or parameterization. A SQL injection vulnerability could potentially allow an attacker to execute arbitrary database commands, leading to significant security risks."", ""evidence"": ""The response does not contain actual data, only the boolean value 'true' indicating a successful execution. This suggests that the `deleteUser` query may be directly executing user-input, possibly leading to SQL injection."", ""confidence"": 0.8, ""llm_analysis"": {""is_vulnerable"": true, ""vulnerability_type"": ""SQL Injection"", ""severity"": ""CRITICAL"", ""confidence"": 0.8, ""evidence"": ""The response does not contain actual data, only the boolean value 'true' indicating a successful execution. This suggests that the `deleteUser` query may be directly executing user-input, possibly leading to SQL injection."", ""explanation"": ""The GraphQL response indicates that the `deleteUser` query has executed successfully, but the actual result is not provided. This could indicate that the query is vulnerable to SQL injection, as it may be directly evaluating user-provided inputs without proper sanitization or parameterization. A SQL injection vulnerability could potentially allow an attacker to execute arbitrary database commands, leading to significant security risks.""}}]"
2025-10-08T07:29:24.199324,deleteUser_response_2,200,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-08T07:29:28.547927,deleteUser_response_3,200,0,1,0.0,llm_only,,,Injection Attacks,0,0,0,1,0,0,0.0,no_potential,,,,[],"[{""detection_name"": ""LLM: ssrf_injection"", ""detection"": ""vulnerable"", ""category"": ""Injection Attacks"", ""description"": ""SSRF (Server-Side Request Forgery) vulnerability is a concern because field names like 'deleteUser' might lead to server-side internal forwarding with SSRF. This can be leveraged to make the server connect to any resource by sending a request with the 'deleteUser' directive. This risk is tangible especially when you're dealing with a user object, like 'deleteUser', and can lead to server-to-server SSRF if properly exploited."", ""evidence"": ""The response contains an object with a 'data' property, which could be a potential SSRF vulnerability since the associated key 'deleteUser' might be subject to server-side request forging. It may allow the attacker to manipulate server behavior in the backend, which could lead to internal network access, internal attenworld or unauthorized access of internal services."", ""confidence"": 0.95, ""llm_analysis"": {""is_vulnerable"": true, ""vulnerability_type"": ""ssrf_injection"", ""severity"": ""CRITICAL"", ""confidence"": 0.95, ""evidence"": ""The response contains an object with a 'data' property, which could be a potential SSRF vulnerability since the associated key 'deleteUser' might be subject to server-side request forging. It may allow the attacker to manipulate server behavior in the backend, which could lead to internal network access, internal attenworld or unauthorized access of internal services."", ""explanation"": ""SSRF (Server-Side Request Forgery) vulnerability is a concern because field names like 'deleteUser' might lead to server-side internal forwarding with SSRF. This can be leveraged to make the server connect to any resource by sending a request with the 'deleteUser' directive. This risk is tangible especially when you're dealing with a user object, like 'deleteUser', and can lead to server-to-server SSRF if properly exploited.""}}]"
2025-10-08T07:29:30.402561,deleteUser_response_4,200,0,1,0.0,llm_only,,,Injection Attacks,0,0,0,1,0,0,0.0,no_potential,,,,[],"[{""detection_name"": ""LLM: os_command_injection"", ""detection"": ""vulnerable"", ""category"": ""Injection Attacks"", ""description"": ""The 'deleteUser' field in the response body is set to true, indicating a successful operation. However, there is no explicit indication of what command or script was executed to delete the user. This lack of transparency makes it difficult to trust the operation's integrity. In a typical GraphQL API, deletion operations often involve internal database operations or scripted functions. If these functions are not properly sanitized, they could be vulnerable to OS command injection attacks. Given the CRITICAL severity and high confidence, it is essential to investigate this finding further and implement proper input validation and sanitization to prevent potential command injection attacks."", ""evidence"": ""The response body contains a successful deletion of a user, but the actual deletion is not visible. This suggests that the operation may be executing an internal command or script to delete the user, which could be vulnerable to OS command injection."", ""confidence"": 1.0, ""llm_analysis"": {""is_vulnerable"": true, ""vulnerability_type"": ""os_command_injection"", ""severity"": ""CRITICAL"", ""confidence"": 1.0, ""evidence"": ""The response body contains a successful deletion of a user, but the actual deletion is not visible. This suggests that the operation may be executing an internal command or script to delete the user, which could be vulnerable to OS command injection."", ""explanation"": ""The 'deleteUser' field in the response body is set to true, indicating a successful operation. However, there is no explicit indication of what command or script was executed to delete the user. This lack of transparency makes it difficult to trust the operation's integrity. In a typical GraphQL API, deletion operations often involve internal database operations or scripted functions. If these functions are not properly sanitized, they could be vulnerable to OS command injection attacks. Given the CRITICAL severity and high confidence, it is essential to investigate this finding further and implement proper input validation and sanitization to prevent potential command injection attacks.""}}]"
2025-10-08T07:29:38.328781,deleteUser_response_5,200,0,1,0.0,llm_only,,,Injection Attacks,0,0,0,0,1,0,0.0,llm_potential_only,,,Injection Attacks,[],"[{""detection_name"": ""LLM: path_injection"", ""detection"": ""potential"", ""category"": ""Injection Attacks"", ""description"": ""The response data indicates a successful deletion of a user, which may imply that user-provided input is used to determine the path of deletion. This could be an indication of a path injection vulnerability, as an attacker could potentially manipulate the input to access unintended paths or data."", ""evidence"": ""The presence of the /deleteUser path suggests that the API may be vulnerable to path injection attacks, particularly if user-provided input is not properly sanitized."", ""confidence"": 0.8, ""llm_analysis"": {""is_vulnerable"": true, ""vulnerability_type"": ""path_injection"", ""severity"": ""MEDIUM"", ""confidence"": 0.8, ""evidence"": ""The presence of the /deleteUser path suggests that the API may be vulnerable to path injection attacks, particularly if user-provided input is not properly sanitized."", ""explanation"": ""The response data indicates a successful deletion of a user, which may imply that user-provided input is used to determine the path of deletion. This could be an indication of a path injection vulnerability, as an attacker could potentially manipulate the input to access unintended paths or data.""}}]"
2025-10-08T07:29:42.663764,deleteUser_response_6,200,0,1,0.0,llm_only,,,Injection Attacks,0,0,0,1,0,0,0.0,no_potential,,,,[],"[{""detection_name"": ""LLM: HTML Injection"", ""detection"": ""vulnerable"", ""category"": ""Injection Attacks"", ""description"": ""The response body contains a boolean value represented as a string with HTML tags. This is a clear sign of HTML injection, as it could allow an attacker to inject malicious HTML content. In a typical web application, boolean values would be represented in a standard JSON format (e.g., `true`), making this anomaly suspicious."", ""evidence"": ""The response contains HTML tags: <true>"", ""confidence"": 1.0, ""llm_analysis"": {""is_vulnerable"": true, ""vulnerability_type"": ""HTML Injection"", ""severity"": ""HIGH"", ""confidence"": 1.0, ""evidence"": ""The response contains HTML tags: <true>"", ""explanation"": ""The response body contains a boolean value represented as a string with HTML tags. This is a clear sign of HTML injection, as it could allow an attacker to inject malicious HTML content. In a typical web application, boolean values would be represented in a standard JSON format (e.g., `true`), making this anomaly suspicious.""}}]"
2025-10-08T07:29:48.741730,deleteUser_response_7,,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-08T07:29:52.059230,deleteUser_response_8,,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-08T07:29:56.497490,deleteUser_response_9,400,0,1,0.0,llm_only,,,Injection Attacks,0,0,0,0,1,0,0.0,llm_potential_only,,,Injection Attacks,[],"[{""detection_name"": ""LLM: Information Disclosure"", ""detection"": ""potential"", ""category"": ""Injection Attacks"", ""description"": ""The provided error message includes a clear indication of the GraphQL schema structure, which can be used to infer information about the API's functionality and potential attack surfaces. Although the direct exposure of sensitive information is not evident, the error message does reveal the API's schema structure. This can be considered a form of information disclosure, as an attacker can potentially use this knowledge to craft more sophisticated GraphQL queries or identify potential vulnerabilities."", ""evidence"": ""The error message contains information about the GraphQL schema, specifically the inability to query the 'deleteUser' field on the 'Query' type. This suggests that the API is exposing its schema to potential attackers."", ""confidence"": 0.8, ""llm_analysis"": {""is_vulnerable"": true, ""vulnerability_type"": ""Information Disclosure"", ""severity"": ""MEDIUM"", ""confidence"": 0.8, ""evidence"": ""The error message contains information about the GraphQL schema, specifically the inability to query the 'deleteUser' field on the 'Query' type. This suggests that the API is exposing its schema to potential attackers."", ""explanation"": ""The provided error message includes a clear indication of the GraphQL schema structure, which can be used to infer information about the API's functionality and potential attack surfaces. Although the direct exposure of sensitive information is not evident, the error message does reveal the API's schema structure. This can be considered a form of information disclosure, as an attacker can potentially use this knowledge to craft more sophisticated GraphQL queries or identify potential vulnerabilities.""}}]"
2025-10-08T07:30:00.284561,deleteUser_response_10,400,0,1,0.0,llm_only,,,Injection Attacks,0,0,0,1,0,0,0.0,no_potential,,,,[],"[{""detection_name"": ""LLM: Information Disclosure"", ""detection"": ""vulnerable"", ""category"": ""Injection Attacks"", ""description"": ""This error message suggests that the GraphQL schema exposes the 'deleteUser' field, which is a sensitive operation that may contain information about user accounts. The exact details of the field suggestion are not accessible, but the presence of this message indicates a potential vulnerability that could be exploited by an attacker."", ""evidence"": ""The response contains a field suggestion through the \""Cannot query field \""deleteUser\"" on type \""Query\"".\"" message, indicating a potential information disclosure vulnerability in the schema."", ""confidence"": 0.9, ""llm_analysis"": {""is_vulnerable"": true, ""vulnerability_type"": ""Information Disclosure"", ""severity"": ""HIGH"", ""confidence"": 0.9, ""evidence"": ""The response contains a field suggestion through the \""Cannot query field \""deleteUser\"" on type \""Query\"".\"" message, indicating a potential information disclosure vulnerability in the schema."", ""explanation"": ""This error message suggests that the GraphQL schema exposes the 'deleteUser' field, which is a sensitive operation that may contain information about user accounts. The exact details of the field suggestion are not accessible, but the presence of this message indicates a potential vulnerability that could be exploited by an attacker.""}}]"
