timestamp,node_name,response_status,simple_count,llm_count,agreement_score,consensus,common_categories,simple_unique,llm_unique,simple_vulnerable_count,simple_potential_count,simple_safe_count,llm_vulnerable_count,llm_potential_count,llm_safe_count,potential_agreement_score,potential_consensus,common_potential_categories,simple_unique_potential,llm_unique_potential,simple_results,llm_results
2025-09-23T18:59:23.054733,__response_2,400,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-09-23T18:59:38.327603,__response_3,400,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-09-23T19:00:00.776485,__response_4,400,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-09-23T19:00:17.273035,__response_5,400,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-09-23T19:00:28.764463,__response_6,400,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-09-23T19:00:40.894977,__response_7,400,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-09-23T19:00:54.697897,__response_8,,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-09-23T19:01:05.941129,__response_9,,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-09-23T19:01:23.754404,__response_10,400,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-09-23T19:01:41.246167,__response_11,400,0,1,0.0,llm_only,,,Unknown,0,0,0,0,1,0,0.0,llm_potential_only,,,Unknown,[],"[{""detection_name"": ""LLM: field_suggestions"", ""detection"": ""potential"", ""category"": ""Unknown"", ""description"": ""The GraphQL error responses reveal schema-level information: they identify a Query field named '_' and disclose that its type is Int (and therefore has no subfields) and that it does not accept an 'input' argument. These messages expose internal schema structure and valid/invalid argument information which can be leveraged for schema discovery and targeted attacks (fingerprinting, crafting queries to probe other fields). To mitigate, avoid returning detailed GraphQL validation errors to untrusted clients (return generic error messages), disable introspection in production where appropriate, and normalize/whitelist allowed operations."", ""evidence"": ""\""Field \\\""_\\\"" must not have a selection since type \\\""Int\\\"" has no subfields.\""; \""Unknown argument \\\""input\\\"" on field \\\""Query._\\\"".\"""", ""confidence"": 0.9, ""llm_analysis"": {""is_vulnerable"": true, ""vulnerability_type"": ""field_suggestions"", ""severity"": ""MEDIUM"", ""confidence"": 0.9, ""evidence"": ""\""Field \\\""_\\\"" must not have a selection since type \\\""Int\\\"" has no subfields.\""; \""Unknown argument \\\""input\\\"" on field \\\""Query._\\\"".\"""", ""explanation"": ""The GraphQL error responses reveal schema-level information: they identify a Query field named '_' and disclose that its type is Int (and therefore has no subfields) and that it does not accept an 'input' argument. These messages expose internal schema structure and valid/invalid argument information which can be leveraged for schema discovery and targeted attacks (fingerprinting, crafting queries to probe other fields). To mitigate, avoid returning detailed GraphQL validation errors to untrusted clients (return generic error messages), disable introspection in production where appropriate, and normalize/whitelist allowed operations.""}}]"
