timestamp,node_name,response_status,simple_count,llm_count,agreement_score,consensus,common_categories,simple_unique,llm_unique,simple_vulnerable_count,simple_potential_count,simple_safe_count,llm_vulnerable_count,llm_potential_count,llm_safe_count,potential_agreement_score,potential_consensus,common_potential_categories,simple_unique_potential,llm_unique_potential,simple_results,llm_results
2025-10-03T01:16:33.547386,CvocConcept_response_2,200,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-03T01:16:45.661186,CvocConcept_response_3,200,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-03T01:16:59.298107,CvocConcept_response_4,200,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-03T01:17:11.601191,CvocConcept_response_5,200,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-03T01:17:22.596053,CvocConcept_response_6,200,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-03T01:17:29.005128,CvocConcept_response_7,200,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-03T01:17:37.865959,CvocConcept_response_8,,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-03T01:17:49.802815,CvocConcept_response_9,,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-03T01:18:10.890909,CvocConcept_response_10,400,0,1,0.0,llm_only,,,Injection Attacks,0,0,0,0,1,0,0.0,llm_potential_only,,,Injection Attacks,[],"[{""detection_name"": ""LLM: introspection"", ""detection"": ""potential"", ""category"": ""Injection Attacks"", ""description"": ""The GraphQL error messages leak schema-related information. The response explicitly reveals a required field argument name ('id') and references typical introspection-related fields/names ('queryType', 'types', and type name 'CvocConcept'). This indicates the server is returning validation details that allow an attacker to probe and infer schema structure even if a full __schema query was not successful. While the server did not return a full introspection payload, the error output constitutes information disclosure that aids schema enumeration and targeted abuse (e.g., discovering required arguments and available type names). Recommend suppressing or sanitizing GraphQL error messages in production (return generic errors), and/or restricting introspection/query capabilities in untrusted contexts."", ""evidence"": ""Errors returned: \""Missing field argument 'id'\"" and \""Field 'queryType' in type 'CvocConcept' is undefined\"" and \""Field 'types' in type 'CvocConcept' is undefined\"""", ""confidence"": 0.85, ""llm_analysis"": {""is_vulnerable"": true, ""vulnerability_type"": ""introspection"", ""severity"": ""MEDIUM"", ""confidence"": 0.85, ""evidence"": ""Errors returned: \""Missing field argument 'id'\"" and \""Field 'queryType' in type 'CvocConcept' is undefined\"" and \""Field 'types' in type 'CvocConcept' is undefined\"""", ""explanation"": ""The GraphQL error messages leak schema-related information. The response explicitly reveals a required field argument name ('id') and references typical introspection-related fields/names ('queryType', 'types', and type name 'CvocConcept'). This indicates the server is returning validation details that allow an attacker to probe and infer schema structure even if a full __schema query was not successful. While the server did not return a full introspection payload, the error output constitutes information disclosure that aids schema enumeration and targeted abuse (e.g., discovering required arguments and available type names). Recommend suppressing or sanitizing GraphQL error messages in production (return generic errors), and/or restricting introspection/query capabilities in untrusted contexts.""}}]"
2025-10-03T01:18:23.429960,CvocConcept_response_11,400,0,1,0.0,llm_only,,,Unknown,0,0,0,0,1,0,0.0,llm_potential_only,,,Unknown,[],"[{""detection_name"": ""LLM: field_suggestions"", ""detection"": ""potential"", ""category"": ""Unknown"", ""description"": ""The GraphQL error message reveals internal schema details: the type name 'CvocConcept' and the invalid field 'identifer'. Although it does not return data, exposing type and field information enables attackers to enumerate the schema and iteratively probe for valid fields (field discovery / suggestion). This is an information disclosure issue (field suggestions) that can aid further targeted attacks or reconnaissance. Recommend sanitizing/standardizing error responses (do not leak type/field names), returning generic validation errors, and enabling production error masking or configured verbosity controls."", ""evidence"": ""Validation error (FieldUndefined@[CvocConcept/identifer]) : Field 'identifer' in type 'CvocConcept' is undefined"", ""confidence"": 0.9, ""llm_analysis"": {""is_vulnerable"": true, ""vulnerability_type"": ""field_suggestions"", ""severity"": ""MEDIUM"", ""confidence"": 0.9, ""evidence"": ""Validation error (FieldUndefined@[CvocConcept/identifer]) : Field 'identifer' in type 'CvocConcept' is undefined"", ""explanation"": ""The GraphQL error message reveals internal schema details: the type name 'CvocConcept' and the invalid field 'identifer'. Although it does not return data, exposing type and field information enables attackers to enumerate the schema and iteratively probe for valid fields (field discovery / suggestion). This is an information disclosure issue (field suggestions) that can aid further targeted attacks or reconnaissance. Recommend sanitizing/standardizing error responses (do not leak type/field names), returning generic validation errors, and enabling production error masking or configured verbosity controls.""}}]"
