timestamp,node_name,response_status,simple_count,llm_count,agreement_score,consensus,common_categories,simple_unique,llm_unique,simple_vulnerable_count,simple_potential_count,simple_safe_count,llm_vulnerable_count,llm_potential_count,llm_safe_count,potential_agreement_score,potential_consensus,common_potential_categories,simple_unique_potential,llm_unique_potential,simple_results,llm_results
2025-09-27T21:53:37.819364,charactersByIds_response_2,200,1,1,1.0,both_detected,Injection Attacks,,,0,1,0,1,0,0,0.0,simple_potential_only,,Injection Attacks,,"[{""detection_name"": ""SQL Injection (SQLi) Injection"", ""detection"": ""potential"", ""category"": ""Injection Attacks"", ""description"": ""SQL injection vulnerability detected - malicious SQL patterns found in response"", ""evidence"": ""Response status: 200, SQL patterns detected in response""}]","[{""detection_name"": ""LLM: sql_injection"", ""detection"": ""vulnerable"", ""category"": ""Injection Attacks"", ""description"": ""The GraphQL error response reveals a SQL injection attempt via the 'charactersByIds' operation. The payload includes a single quote (') to escape query context, followed by a UNION SELECT injection targeting database metadata (current_database(), version()). The backend error message indicates improper input validation, revealing the specific database model (Character) and field (id) involved. While lacking direct SQL error output, the nature of the payload, resultant server error, and schema disclosure collectively indicate exploitation of SQL injection vulnerabilities."", ""evidence"": ""URL contains attempted SQL injection payload: \""http://localhost:8080/api/character/1%27%20UNION%20SELECT%20current_database(),%20version()%20--\"". This triggered a 500 Internal Server Error with database schema exposure (field 'id' for model 'Character')."", ""confidence"": 0.85, ""llm_analysis"": {""is_vulnerable"": true, ""vulnerability_type"": ""sql_injection"", ""severity"": ""HIGH"", ""confidence"": 0.85, ""evidence"": ""URL contains attempted SQL injection payload: \""http://localhost:8080/api/character/1%27%20UNION%20SELECT%20current_database(),%20version()%20--\"". This triggered a 500 Internal Server Error with database schema exposure (field 'id' for model 'Character')."", ""explanation"": ""The GraphQL error response reveals a SQL injection attempt via the 'charactersByIds' operation. The payload includes a single quote (') to escape query context, followed by a UNION SELECT injection targeting database metadata (current_database(), version()). The backend error message indicates improper input validation, revealing the specific database model (Character) and field (id) involved. While lacking direct SQL error output, the nature of the payload, resultant server error, and schema disclosure collectively indicate exploitation of SQL injection vulnerabilities.""}}]"
2025-09-27T21:54:25.554765,charactersByIds_response_3,200,0,1,0.0,llm_only,,,Injection Attacks,0,0,0,1,0,0,0.0,no_potential,,,,[],"[{""detection_name"": ""LLM: xss_injection"", ""detection"": ""vulnerable"", ""category"": ""Injection Attacks"", ""description"": ""The GraphQL error response reflects an unencoded user-supplied input containing an active XSS payload (<img> tag with JavaScript event handler). This payload is embedded in a URL parameter and returned verbatim in the server's error response. When decoded, the payload attempts to execute JavaScript via the onerror handler. This indicates insufficient input sanitization and output encoding, making client-side XSS exploitation likely if this error message is rendered in a browser context."", ""evidence"": ""The 'url' field in the error extensions contains a reflected XSS payload: '%3Cimg%20src=x%20onerror=alert(document.domain)%3E' (decoded: <img src=x onerror=alert(document.domain)>)"", ""confidence"": 0.9, ""llm_analysis"": {""is_vulnerable"": true, ""vulnerability_type"": ""xss_injection"", ""severity"": ""HIGH"", ""confidence"": 0.9, ""evidence"": ""The 'url' field in the error extensions contains a reflected XSS payload: '%3Cimg%20src=x%20onerror=alert(document.domain)%3E' (decoded: <img src=x onerror=alert(document.domain)>)"", ""explanation"": ""The GraphQL error response reflects an unencoded user-supplied input containing an active XSS payload (<img> tag with JavaScript event handler). This payload is embedded in a URL parameter and returned verbatim in the server's error response. When decoded, the payload attempts to execute JavaScript via the onerror handler. This indicates insufficient input sanitization and output encoding, making client-side XSS exploitation likely if this error message is rendered in a browser context.""}}]"
2025-09-27T21:55:50.907571,charactersByIds_response_4,200,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-09-27T21:56:32.418542,charactersByIds_response_5,200,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-09-27T21:57:47.811541,charactersByIds_response_6,200,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-09-27T21:59:01.084914,charactersByIds_response_7,200,0,1,0.0,llm_only,,,Injection Attacks,0,0,0,1,0,0,0.0,no_potential,,,,[],"[{""detection_name"": ""LLM: html_injection"", ""detection"": ""vulnerable"", ""category"": ""Injection Attacks"", ""description"": ""The GraphQL response includes a reflected user-input payload ('<iframe src=javascript:alert(1)>') within the 'url' parameter under extensions. This payload is a common HTML injection/XSS attack vector designed to execute JavaScript when rendered in a browser. Although delivered via JSON, the server reflects unsanitized HTML markup without proper encoding. As this URL value originates directly from user input and is rendered without sanitization in backend error handling (as demonstrated by the 500 error), it indicates the server fails to escape HTML metacharacters before processing HTTP responses. This could lead to client-side exploitation if any downstream systems render this payload in web interfaces."", ""evidence"": ""The URL in errors/extensions/response contains decoded HTML injection payload: '<iframe src=javascript:alert(1)>' reflected from user input via %3Ciframe%20src=javascript:alert(1)%3E"", ""confidence"": 0.9, ""llm_analysis"": {""is_vulnerable"": true, ""vulnerability_type"": ""html_injection"", ""severity"": ""HIGH"", ""confidence"": 0.9, ""evidence"": ""The URL in errors/extensions/response contains decoded HTML injection payload: '<iframe src=javascript:alert(1)>' reflected from user input via %3Ciframe%20src=javascript:alert(1)%3E"", ""explanation"": ""The GraphQL response includes a reflected user-input payload ('<iframe src=javascript:alert(1)>') within the 'url' parameter under extensions. This payload is a common HTML injection/XSS attack vector designed to execute JavaScript when rendered in a browser. Although delivered via JSON, the server reflects unsanitized HTML markup without proper encoding. As this URL value originates directly from user input and is rendered without sanitization in backend error handling (as demonstrated by the 500 error), it indicates the server fails to escape HTML metacharacters before processing HTTP responses. This could lead to client-side exploitation if any downstream systems render this payload in web interfaces.""}}]"
2025-09-27T21:59:27.709287,charactersByIds_response_8,,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-09-27T22:00:59.613815,charactersByIds_response_9,,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-09-27T22:04:15.669023,charactersByIds_response_10,400,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-09-27T22:05:08.881755,charactersByIds_response_11,400,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
