timestamp,node_name,response_status,simple_count,llm_count,agreement_score,consensus,common_categories,simple_unique,llm_unique,simple_vulnerable_count,simple_potential_count,simple_safe_count,llm_vulnerable_count,llm_potential_count,llm_safe_count,potential_agreement_score,potential_consensus,common_potential_categories,simple_unique_potential,llm_unique_potential,simple_results,llm_results
2025-10-02T14:53:40.847433,AuthoritativeSet_response_2,200,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-02T14:53:42.298122,AuthoritativeSet_response_3,200,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-02T14:53:44.797397,AuthoritativeSet_response_4,200,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-02T14:53:46.192833,AuthoritativeSet_response_5,200,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-02T14:53:48.394745,AuthoritativeSet_response_6,200,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-02T14:53:49.642758,AuthoritativeSet_response_7,200,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-02T14:53:51.754006,AuthoritativeSet_response_8,,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-02T14:53:54.436734,AuthoritativeSet_response_9,,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-02T14:58:59.173045,AuthoritativeSet_response_10,400,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-02T14:59:02.038287,AuthoritativeSet_response_11,400,0,1,0.0,llm_only,,,Injection Attacks,0,0,0,0,0,1,0.0,no_potential,,,,[],"[{""detection_name"": ""LLM: Information Disclosure"", ""detection"": ""safe"", ""category"": ""Injection Attacks"", ""description"": ""The GraphQL response explicitly states that the fields 'naem' and 'descritpion' are 'undefined' in the 'AuthoritativeSet' type. While this response doesn't provide direct field suggestions (like 'Did you mean: name?'), the fact that it validates and reports on the existence of specific fields within a type, even if they are mistyped, can be used by an attacker for schema introspection and field enumeration. By trying common misspellings or permutations, an attacker can eventually discover the correct field names without proper authentication or authorization, which is a form of information disclosure leading to field suggestions. This vulnerability is often exploited to map out the API's structure."", ""evidence"": ""Response messages 'Field 'naem' in type 'AuthoritativeSet' is undefined' and 'Field 'descritpion' in type 'AuthoritativeSet' is undefined' for mistyped fields. While not explicitly suggesting the correct field, the error message indicates the field does not exist and hints at the structure, enabling an attacker to infer correct field names through trial and error."", ""confidence"": 0.8, ""llm_analysis"": {""is_vulnerable"": true, ""vulnerability_type"": ""Information Disclosure"", ""severity"": ""LOW"", ""confidence"": 0.8, ""evidence"": ""Response messages 'Field 'naem' in type 'AuthoritativeSet' is undefined' and 'Field 'descritpion' in type 'AuthoritativeSet' is undefined' for mistyped fields. While not explicitly suggesting the correct field, the error message indicates the field does not exist and hints at the structure, enabling an attacker to infer correct field names through trial and error."", ""explanation"": ""The GraphQL response explicitly states that the fields 'naem' and 'descritpion' are 'undefined' in the 'AuthoritativeSet' type. While this response doesn't provide direct field suggestions (like 'Did you mean: name?'), the fact that it validates and reports on the existence of specific fields within a type, even if they are mistyped, can be used by an attacker for schema introspection and field enumeration. By trying common misspellings or permutations, an attacker can eventually discover the correct field names without proper authentication or authorization, which is a form of information disclosure leading to field suggestions. This vulnerability is often exploited to map out the API's structure.""}}]"
2025-10-02T15:04:49.241827,AuthoritativeSet_response_2,200,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-02T15:04:51.180218,AuthoritativeSet_response_3,200,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-02T15:04:52.602935,AuthoritativeSet_response_4,200,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-02T15:04:54.095732,AuthoritativeSet_response_5,200,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
