timestamp,node_name,response_status,simple_count,llm_count,agreement_score,consensus,common_categories,simple_unique,llm_unique,simple_vulnerable_count,simple_potential_count,simple_safe_count,llm_vulnerable_count,llm_potential_count,llm_safe_count,potential_agreement_score,potential_consensus,common_potential_categories,simple_unique_potential,llm_unique_potential,simple_results,llm_results
2025-10-06T00:32:39.037494,vocabularies_response_2,200,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-06T00:32:40.383143,vocabularies_response_3,200,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-06T00:32:42.767256,vocabularies_response_4,200,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-06T00:32:45.342660,vocabularies_response_5,400,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-06T00:32:47.574124,vocabularies_response_6,200,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-06T00:32:48.998420,vocabularies_response_7,400,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-06T00:32:51.392330,vocabularies_response_8,,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-06T00:32:53.475754,vocabularies_response_9,,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-06T00:32:55.639355,vocabularies_response_10,400,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-06T00:32:57.408521,vocabularies_response_11,400,0,1,0.0,llm_only,,,Injection Attacks,0,0,0,0,0,1,0.0,no_potential,,,,[],"[{""detection_name"": ""LLM: Information Disclosure"", ""detection"": ""safe"", ""category"": ""Injection Attacks"", ""description"": ""The GraphQL response explicitly states 'Field 'typ' in type 'CvocVocabulary' is undefined'. This indicates that the server is providing a specific error message identifying an invalid field name ('typ') and the type it belongs to ('CvocVocabulary'). This behavior is characteristic of a field_suggestions vulnerability within the broader category of Information Disclosure. While not directly suggesting alternative fields, the error message itself confirms the existence of a specific type ('CvocVocabulary') and reveals the invalidity of a particular field, which can aid an attacker in probing the API schema. An ideal secure GraphQL API would only return a generic error message for an undefined field."", ""evidence"": ""Validation error (FieldUndefined@[vocabularies/items/typ]) : Field 'typ' in type 'CvocVocabulary' is undefined"", ""confidence"": 0.8, ""llm_analysis"": {""is_vulnerable"": true, ""vulnerability_type"": ""Information Disclosure"", ""severity"": ""LOW"", ""confidence"": 0.8, ""evidence"": ""Validation error (FieldUndefined@[vocabularies/items/typ]) : Field 'typ' in type 'CvocVocabulary' is undefined"", ""explanation"": ""The GraphQL response explicitly states 'Field 'typ' in type 'CvocVocabulary' is undefined'. This indicates that the server is providing a specific error message identifying an invalid field name ('typ') and the type it belongs to ('CvocVocabulary'). This behavior is characteristic of a field_suggestions vulnerability within the broader category of Information Disclosure. While not directly suggesting alternative fields, the error message itself confirms the existence of a specific type ('CvocVocabulary') and reveals the invalidity of a particular field, which can aid an attacker in probing the API schema. An ideal secure GraphQL API would only return a generic error message for an undefined field.""}}]"
